period [yr],time [yr],time (for plotting) [yr],mileage [mi],total mileage [mi],purchase costs [$],total purchase costs [$],incentives costs [$],total incentives costs [$],operations costs [$],total operations costs [$],insurance costs [$],total insurance costs [$],maintenance costs [$],total maintenance costs [$],costs [$],total costs [$],future costs [$],total future costs [$],present value purchase costs [$],total present value purchase costs [$],present value incentives costs [$],total present value incentives costs [$],present value operations costs [$],total present value operations costs [$],present value insurance costs [$],total present value insurance costs [$],present value maintenance costs [$],total present value maintenance costs [$],present value costs [$],total present value costs [$],present value future costs [$],total present value future costs [$],emissions [tCO$_2$-eq.],total emissions [tCO$_2$-eq.]
pre-purchase,0.0,-1.1500000000000001,0,0,0,0,0,0,,,,,,,0.0,0.0,0.0,0.0,0,0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,0,0,60000,60000,,,0.0,0.0,0,0,0.0,0.0,60000.0,60000.0,0.0,0.0,60000,60000,,,0.0,0.0,0.0,0.0,0.0,0.0,60000.0,60000.0,0.0,0.0,9.82,9.82
1,1.0,1.0,14250,14250,,,-4153,-4153,778.0,778.0,1884,1884,869.0,869.0,-622.0,59378.0,-622.0,-622.0,,,-3955.0,-3955.0,741.0,741.0,1794.0,1794.0,828.0,828.0,-592.0,59408.0,-592.0,-592.0,0.72,10.54
2,2.0,2.0,14250,28500,,,,,778.0,1556.0,1884,3768,869.0,1738.0,3531.0,62910.0,3531.0,2910.0,,,,,706.0,1447.0,1709.0,3503.0,788.0,1616.0,3203.0,62611.0,3203.0,2611.0,0.72,11.26
3,3.0,3.0,14250,42750,,,,,778.0,2334.0,1884,5652,869.0,2608.0,3531.0,66441.0,3531.0,6441.0,,,,,672.0,2119.0,1627.0,5131.0,751.0,2367.0,3050.0,65661.0,3050.0,5661.0,0.72,11.98
4,4.0,4.0,14250,57000,,,,,778.0,3112.0,1884,7536,869.0,3477.0,3531.0,69972.0,3531.0,9972.0,,,,,640.0,2759.0,1550.0,6681.0,715.0,3082.0,2905.0,68567.0,2905.0,8567.0,0.72,12.69
5,5.0,5.0,14250,71250,,,,,778.0,3890.0,1884,9420,869.0,4346.0,3531.0,73504.0,3531.0,13504.0,,,,,610.0,3369.0,1476.0,8157.0,681.0,3763.0,2767.0,71333.0,2767.0,11333.0,0.72,13.41
6,6.0,6.0,14250,85500,,,,,778.0,4668.0,1884,11304,869.0,5216.0,3531.0,77035.0,3531.0,17035.0,,,,,581.0,3949.0,1406.0,9563.0,649.0,4412.0,2635.0,73969.0,2635.0,13969.0,0.72,14.13
7,7.0,7.0,14250,99750,,,,,778.0,5446.0,1884,13188,869.0,6085.0,3531.0,80566.0,3531.0,20566.0,,,,,553.0,4502.0,1339.0,10902.0,618.0,5030.0,2510.0,76478.0,2510.0,16478.0,0.72,14.85
8,8.0,8.0,14250,114000,,,,,778.0,6224.0,1884,15072,869.0,6954.0,3531.0,84097.0,3531.0,24097.0,,,,,527.0,5029.0,1275.0,12177.0,588.0,5618.0,2390.0,78868.0,2390.0,18868.0,0.72,15.56
9,9.0,9.0,14250,128250,,,,,778.0,7002.0,1884,16956,869.0,7823.0,3531.0,87629.0,3531.0,27629.0,,,,,502.0,5530.0,1214.0,13391.0,560.0,6178.0,2276.0,81145.0,2276.0,21145.0,0.72,16.28
10,10.0,10.0,14250,142500,,,,,778.0,7781.0,1884,18840,869.0,8692.0,3531.0,91160.0,3531.0,31160.0,,,,,478.0,6008.0,1157.0,14548.0,534.0,6712.0,2168.0,83313.0,2168.0,23313.0,0.72,17.0
11,11.0,11.0,14250,156750,,,,,778.0,8559.0,1884,20724,869.0,9562.0,3531.0,94691.0,3531.0,34691.0,,,,,455.0,6463.0,1102.0,15649.0,508.0,7220.0,2065.0,85377.0,2065.0,25377.0,0.72,17.72
11.5,11.5,11.5,7125,163875,,,,,389.0,8948.0,942,21666,435.0,9996.0,1766.0,96457.0,1766.0,36457.0,,,,,222.0,6685.0,537.0,16187.0,248.0,7468.0,1007.0,86385.0,1007.0,26385.0,0.36,18.08
post-use,11.5,12.65,0,163875,0,60000,0,-4153,0.0,8948.0,0,21666,0.0,9996.0,0.0,96457.0,0.0,36457.0,0,60000,0.0,-3955.0,0.0,6685.0,0.0,16187.0,0.0,7468.0,0.0,86385.0,0.0,26385.0,0.0,18.08
