period [yr],time [yr],time (for plotting) [yr],mileage [mi],total mileage [mi],purchase costs [$],total purchase costs [$],incentives costs [$],total incentives costs [$],operations costs [$],total operations costs [$],insurance costs [$],total insurance costs [$],maintenance costs [$],total maintenance costs [$],costs [$],total costs [$],future costs [$],total future costs [$],present value purchase costs [$],total present value purchase costs [$],present value incentives costs [$],total present value incentives costs [$],present value operations costs [$],total present value operations costs [$],present value insurance costs [$],total present value insurance costs [$],present value maintenance costs [$],total present value maintenance costs [$],present value costs [$],total present value costs [$],present value future costs [$],total present value future costs [$],emissions [tCO$_2$-eq.],total emissions [tCO$_2$-eq.]
pre-purchase,0.0,-0.9900000000000001,0.0,0,0,0,0,0,,,,,,,0.0,0.0,0.0,0.0,0,0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0,76000,76000,,,0.0,0.0,0.0,0.0,0.0,0.0,76000.0,76000.0,0.0,0.0,76000,76000,,,0.0,0.0,0.0,0.0,0.0,0.0,76000.0,76000.0,0.0,0.0,9.82,9.82
1,1.0,1.0,13000.0,13000,,,-7500,-7500,397.0,397.0,1884.0,1884.0,793.0,793.0,-4426.0,71574.0,-4426.0,-4426.0,,,-7143.0,-7143.0,378.0,378.0,1794.0,1794.0,755.0,755.0,-4216.0,71784.0,-4216.0,-4216.0,0.38,10.2
2,2.0,2.0,13000.0,26000,,,,,397.0,793.0,1884.0,3768.0,793.0,1586.0,3074.0,74647.0,3074.0,-1353.0,,,,,360.0,738.0,1709.0,3503.0,719.0,1475.0,2788.0,74572.0,2788.0,-1428.0,0.38,10.58
3,3.0,3.0,13000.0,39000,,,,,397.0,1190.0,1884.0,5652.0,793.0,2379.0,3074.0,77721.0,3074.0,1721.0,,,,,343.0,1080.0,1627.0,5131.0,685.0,2160.0,2655.0,77228.0,2655.0,1228.0,0.38,10.96
4,4.0,4.0,13000.0,52000,,,,,397.0,1587.0,1884.0,7536.0,793.0,3172.0,3074.0,80795.0,3074.0,4795.0,,,,,326.0,1407.0,1550.0,6681.0,652.0,2812.0,2529.0,79756.0,2529.0,3756.0,0.38,11.34
5,5.0,5.0,13000.0,65000,,,,,397.0,1984.0,1884.0,9420.0,793.0,3965.0,3074.0,83869.0,3074.0,7869.0,,,,,311.0,1718.0,1476.0,8157.0,621.0,3433.0,2408.0,82165.0,2408.0,6165.0,0.38,11.72
6,6.0,6.0,13000.0,78000,,,,,397.0,2380.0,1884.0,11304.0,793.0,4758.0,3074.0,86942.0,3074.0,10942.0,,,,,296.0,2014.0,1406.0,9563.0,592.0,4025.0,2294.0,84458.0,2294.0,8458.0,0.38,12.09
7,7.0,7.0,13000.0,91000,,,,,397.0,2777.0,1884.0,13188.0,793.0,5551.0,3074.0,90016.0,3074.0,14016.0,,,,,282.0,2296.0,1339.0,10902.0,564.0,4589.0,2184.0,86643.0,2184.0,10643.0,0.38,12.47
8,8.0,8.0,13000.0,104000,,,,,397.0,3174.0,1884.0,15072.0,793.0,6344.0,3074.0,93090.0,3074.0,17090.0,,,,,269.0,2564.0,1275.0,12177.0,537.0,5125.0,2080.0,88723.0,2080.0,12723.0,0.38,12.85
9,9.0,9.0,13000.0,117000,,,,,397.0,3570.0,1884.0,16956.0,793.0,7137.0,3074.0,96163.0,3074.0,20163.0,,,,,256.0,2820.0,1214.0,13391.0,511.0,5637.0,1981.0,90705.0,1981.0,14705.0,0.38,13.23
9.9,9.9,9.9,11700.000000000005,128700,,,,,357.0,3927.0,1696.0,18652.0,714.0,7851.0,2766.0,98930.0,2766.0,22930.0,,,,,220.0,3040.0,1046.0,14437.0,440.0,6077.0,1707.0,92411.0,1707.0,16411.0,0.34,13.57
post-use,9.9,10.89,0.0,128700,0,76000,0,-7500,0.0,3927.0,0.0,18652.0,0.0,7851.0,0.0,98930.0,0.0,22930.0,0,76000,0.0,-7143.0,0.0,3040.0,0.0,14437.0,0.0,6077.0,0.0,92411.0,0.0,16411.0,0.0,13.57
